lineno	LN_TK_SN	tkcode	tkval	tag	highlevel
122	46	TT_EOL	N/P		
122	0	TT_WORD	Other		
122	1	58	:		
122	2	TT_NUMBER	631		
122	3	44	","		
122	4	TT_NUMBER	15		
122	5	58	:		
122	6	TT_NUMBER	203		
122	7	44	","		
122	8	TT_NUMBER	205		
122	9	TT_NUMBER	209		
122	10	44	","		
122	11	TT_NUMBER	731		
122	12	TT_NUMBER	100		
122	13	44	","		
122	14	TT_NUMBER	737		
122	15	TT_NUMBER	7		
122	16	44	","		
122	17	TT_NUMBER	625		
122	18	TT_NUMBER	15		
122	19	44	","		
122	20	TT_NUMBER	855		
122	21	TT_NUMBER	60		
122	22	44	","		
122	23	TT_NUMBER	312		
122	24	TT_NUMBER	112		
122	25	44	","		
122	26	TT_NUMBER	911		
122	27	TT_NUMBER	30		
122	28	44	","		
122	29	TT_NUMBER	948		
122	30	TT_NUMBER	54		
122	31	44	","		
122	32	TT_NUMBER	125		
122	33	TT_NUMBER	33		
122	34	44	","		
122	35	TT_NUMBER	918		
122	36	TT_NUMBER	99		
122	37	44	","		
122	38	TT_NUMBER	612		
122	39	58	:		
122	40	TT_NUMBER	66		
122	41	44	","		
122	42	TT_NUMBER	221		
122	43	TT_NUMBER	120		
122	44	44	","		
122	45	TT_NUMBER	414		
123	46	TT_EOL	N/P		
123	0	58	:		
123	1	58	:		
123	2	58	:		
124	3	TT_EOL	N/P		
124	0	58	:		
124	1	58	:		
124	2	TT_WORD	Changes		
124	3	TT_WORD	in		
124	4	TT_WORD	Commitments		
124	5	TT_WORD	from		
124	6	58	:		
124	7	TT_WORD	April		
124	8	TT_NUMBER	25		
124	9	44	","		
124	10	TT_NUMBER	2023		
124	11	58	:		
125	12	TT_EOL	N/P		
125	0	58	:		
125	1	TT_NUMBER	50		
125	2	44	","		
125	3	TT_NUMBER	130		
125	4	58	:		
125	5	TT_NUMBER	13		
125	6	44	","		
125	7	TT_NUMBER	673		
125	8	TT_NUMBER	-68		
125	9	44	","		
125	10	TT_NUMBER	702		
125	11	TT_NUMBER	4		
125	12	44	","		
125	13	TT_NUMBER	691		
125	14	TT_NUMBER	-2		
125	15	44	","		
125	16	TT_NUMBER	598		
125	17	TT_NUMBER	4		
125	18	44	","		
125	19	TT_NUMBER	749		
125	20	TT_NUMBER	-38		
125	21	44	","		
125	22	TT_NUMBER	506		
125	23	TT_NUMBER	64		
125	24	44	","		
125	25	TT_NUMBER	343		
125	26	TT_NUMBER	17		
125	27	44	","		
125	28	TT_NUMBER	321		
125	29	TT_NUMBER	3		
125	30	44	","		
125	31	TT_NUMBER	733		
125	32	TT_NUMBER	-2		
125	33	44	","		
125	34	TT_NUMBER	716		
125	35	TT_NUMBER	32		
125	36	44	","		
125	37	TT_NUMBER	800		
125	38	58	:		
125	39	TT_NUMBER	11		
125	40	44	","		
125	41	TT_NUMBER	669		
125	42	TT_NUMBER	4		
125	43	44	","		
125	44	TT_NUMBER	933		
126	45	TT_EOL	N/P		
126	0	58	:		
126	1	58	:		
126	2	58	:		
127	3	TT_EOL	N/P		
127	0	58	:		
127	1	58	:		
127	2	TT_WORD	Percent		
127	3	TT_WORD	of		
127	4	TT_WORD	Open		
127	5	TT_WORD	Interest		
127	6	TT_WORD	Represented		
127	7	TT_WORD	by		
127	8	TT_WORD	Each		
127	9	TT_WORD	Category		
127	10	TT_WORD	of		
127	11	TT_WORD	Trader		
127	12	58	:		
128	13	TT_EOL	N/P		
128	0	TT_WORD	All		
128	1	58	:		
128	2	TT_NUMBER	100		
128	3	58	:		
128	4	TT_NUMBER	28		
128	5	TT_NUMBER	34.1		
128	6	TT_NUMBER	15.8		
128	7	TT_NUMBER	0.7		
128	8	TT_NUMBER	3.3		
128	9	TT_NUMBER	9.4		
128	10	TT_NUMBER	16.7		
128	11	TT_NUMBER	9.9		
128	12	TT_NUMBER	5.4		
128	13	TT_NUMBER	3.8		
128	14	TT_NUMBER	18		
128	15	58	:		
128	16	TT_NUMBER	10.1		
128	17	TT_NUMBER	13.4		
129	18	TT_EOL	N/P		
129	0	TT_WORD	Old		
129	1	58	:		
129	2	TT_NUMBER	100		
129	3	58	:		
129	4	TT_NUMBER	25.3		
129	5	TT_NUMBER	34.6		
129	6	TT_NUMBER	16.4		
129	7	TT_NUMBER	1		
129	8	TT_NUMBER	3.2		
129	9	TT_NUMBER	14.8		
129	10	TT_NUMBER	21.4		
129	11	TT_NUMBER	7.6		
129	12	TT_NUMBER	6.2		
129	13	TT_NUMBER	5.7		
129	14	TT_NUMBER	16.7		
129	15	58	:		
129	16	TT_NUMBER	9.9		
129	17	TT_NUMBER	9.8		
130	18	TT_EOL	N/P		
130	0	TT_WORD	Other		
130	1	58	:		
130	2	TT_NUMBER	100		
130	3	58	:		
130	4	TT_NUMBER	32.2		
130	5	TT_NUMBER	33.2		
130	6	TT_NUMBER	16		
130	7	TT_NUMBER	1.2		
130	8	TT_NUMBER	2.5		
130	9	TT_NUMBER	9.6		
130	10	TT_NUMBER	17.9		
130	11	TT_NUMBER	4.9		
130	12	TT_NUMBER	8.6		
130	13	TT_NUMBER	5.4		
130	14	TT_NUMBER	15.8		
130	15	58	:		
130	16	TT_NUMBER	10.5		
130	17	TT_NUMBER	19.1		
131	18	TT_EOL	N/P		
131	0	58	:		
131	1	58	:		
131	2	58	:		
132	3	TT_EOL	N/P		
132	0	58	:		
132	1	58	:		
132	2	TT_WORD	Number		
132	3	TT_WORD	of		
132	4	TT_WORD	Traders		
132	5	TT_WORD	in		
132	6	TT_WORD	Each		
132	7	TT_WORD	Category		
132	8	58	:		
133	9	TT_EOL	N/P		
133	0	TT_WORD	All		
133	1	58	:		
133	2	TT_NUMBER	751		
133	3	58	:		
133	4	TT_NUMBER	320		
133	5	TT_NUMBER	335		
133	6	TT_NUMBER	24		
133	7	TT_NUMBER	9		
133	8	TT_NUMBER	24		
133	9	TT_NUMBER	60		
133	10	TT_NUMBER	83		
133	11	TT_NUMBER	90		
133	12	TT_NUMBER	92		
133	13	TT_NUMBER	77		
133	14	TT_NUMBER	118		
133	15	58	:		
134	16	TT_EOL	N/P		
134	0	TT_WORD	Old		
134	1	58	:		
134	2	TT_NUMBER	696		
134	3	58	:		
134	4	TT_NUMBER	271		
134	5	TT_NUMBER	297		
134	6	TT_NUMBER	23		
134	7	TT_NUMBER	11		
134	8	TT_NUMBER	20		
134	9	TT_NUMBER	64		
134	10	TT_NUMBER	71		
134	11	TT_NUMBER	70		
134	12	TT_NUMBER	85		
134	13	TT_NUMBER	69		
134	14	TT_NUMBER	84		
134	15	58	:		
135	16	TT_EOL	N/P		
135	0	TT_WORD	Other		
135	1	58	:		
135	2	TT_NUMBER	599		
135	3	58	:		
135	4	TT_NUMBER	227		
135	5	TT_NUMBER	284		
135	6	TT_NUMBER	19		
135	7	TT_NUMBER	8		
135	8	TT_NUMBER	16		
135	9	TT_NUMBER	29		
135	10	TT_NUMBER	61		
135	11	TT_NUMBER	42		
135	12	TT_NUMBER	61		
135	13	TT_NUMBER	67		
135	14	TT_NUMBER	69		
135	15	58	:		
136	16	TT_EOL	N/P		
136	0	58	:		
136	1	45	-		
136	2	45	-		
136	3	45	-		
136	4	45	-		
136	5	45	-		
136	6	45	-		
136	7	45	-		
136	8	45	-		
136	9	45	-		
136	10	45	-		
136	11	45	-		
136	12	45	-		
136	13	45	-		
136	14	45	-		
136	15	45	-		
136	16	45	-		
136	17	45	-		
136	18	45	-		
136	19	45	-		
136	20	45	-		
136	21	45	-		
136	22	45	-		
136	23	45	-		
136	24	45	-		
136	25	45	-		
136	26	45	-		
136	27	45	-		
136	28	45	-		
136	29	45	-		
136	30	45	-		
136	31	45	-		
136	32	45	-		
136	33	45	-		
136	34	45	-		
136	35	45	-		
136	36	45	-		
136	37	45	-		
136	38	45	-		
136	39	45	-		
136	40	45	-		
136	41	45	-		
136	42	45	-		
136	43	45	-		
136	44	45	-		
136	45	45	-		
136	46	45	-		
136	47	45	-		
136	48	45	-		
136	49	45	-		
136	50	45	-		
136	51	45	-		
136	52	45	-		
136	53	45	-		
136	54	45	-		
136	55	45	-		
136	56	45	-		
136	57	45	-		
136	58	45	-		
136	59	45	-		
136	60	45	-		
136	61	45	-		
136	62	45	-		
136	63	45	-		
136	64	45	-		
136	65	45	-		
136	66	45	-		
136	67	45	-		
136	68	45	-		
136	69	45	-		
136	70	45	-		
136	71	45	-		
136	72	45	-		
136	73	45	-		
136	74	45	-		
136	75	45	-		
136	76	45	-		
136	77	45	-		
136	78	45	-		
136	79	45	-		
136	80	45	-		
136	81	45	-		
136	82	45	-		
136	83	45	-		
136	84	45	-		
136	85	45	-		
136	86	45	-		
136	87	45	-		
136	88	45	-		
136	89	45	-		
136	90	45	-		
136	91	45	-		
136	92	45	-		
136	93	45	-		
136	94	45	-		
136	95	45	-		
136	96	45	-		
136	97	45	-		
136	98	45	-		
136	99	45	-		
136	100	45	-		
136	101	45	-		
136	102	45	-		
136	103	45	-		
136	104	45	-		
136	105	45	-		
136	106	45	-		
136	107	45	-		
136	108	45	-		
136	109	45	-		
136	110	45	-		
136	111	45	-		
136	112	45	-		
136	113	45	-		
136	114	45	-		
136	115	45	-		
136	116	45	-		
136	117	45	-		
136	118	45	-		
136	119	45	-		
136	120	45	-		
136	121	45	-		
136	122	45	-		
136	123	45	-		
136	124	45	-		
136	125	45	-		
136	126	45	-		
136	127	45	-		
136	128	45	-		
136	129	45	-		
136	130	45	-		
136	131	45	-		
136	132	45	-		
136	133	45	-		
136	134	45	-		
136	135	45	-		
136	136	45	-		
136	137	45	-		
136	138	45	-		
136	139	45	-		
136	140	45	-		
136	141	45	-		
136	142	45	-		
136	143	45	-		
136	144	45	-		
136	145	45	-		
136	146	45	-		
136	147	45	-		
136	148	45	-		
136	149	45	-		
136	150	45	-		
136	151	45	-		
137	152	TT_EOL	N/P		
137	0	58	:		
137	1	TT_WORD	Percent		
137	2	TT_WORD	of		
137	3	TT_WORD	Open		
137	4	TT_WORD	Interest		
137	5	TT_WORD	Held		
137	6	TT_WORD	by		
137	7	TT_WORD	the		
137	8	TT_WORD	Indicated		
137	9	TT_WORD	Number		
137	10	TT_WORD	of		
137	11	TT_WORD	the		
137	12	TT_WORD	Largest		
137	13	TT_WORD	Traders		
138	14	TT_EOL	N/P		
138	0	58	:		
138	1	TT_WORD	By		
138	2	TT_WORD	Gross		
138	3	TT_WORD	Position		
138	4	TT_WORD	By		
138	5	TT_WORD	Net		
138	6	TT_WORD	Position		
139	7	TT_EOL	N/P		
139	0	58	:		
139	1	TT_NUMBER	4		
139	2	TT_WORD	or		
139	3	TT_WORD	Less		
139	4	TT_WORD	Traders		
139	5	TT_NUMBER	8		
139	6	TT_WORD	or		
139	7	TT_WORD	Less		
139	8	TT_WORD	Traders		
139	9	TT_NUMBER	4		
139	10	TT_WORD	or		
139	11	TT_WORD	Less		
139	12	TT_WORD	Traders		
139	13	TT_NUMBER	8		
139	14	TT_WORD	or		
139	15	TT_WORD	Less		
139	16	TT_WORD	Traders		
140	17	TT_EOL	N/P		
140	0	58	:		
140	1	TT_WORD	Long		
140	2	58	:		
140	3	TT_WORD	Short		
140	4	TT_WORD	Long		
140	5	TT_WORD	Short		
140	6	58	:		
140	7	TT_WORD	Long		
140	8	TT_WORD	Short		
140	9	TT_WORD	Long		
140	10	TT_WORD	Short		
141	11	TT_EOL	N/P		
141	0	58	:		
141	1	45	-		
141	2	45	-		
141	3	45	-		
141	4	45	-		
141	5	45	-		
141	6	45	-		
141	7	45	-		
141	8	45	-		
141	9	45	-		
141	10	45	-		
141	11	45	-		
141	12	45	-		
141	13	45	-		
141	14	45	-		
141	15	45	-		
141	16	45	-		
141	17	45	-		
141	18	45	-		
141	19	45	-		
141	20	45	-		
141	21	45	-		
141	22	45	-		
141	23	45	-		
141	24	45	-		
141	25	45	-		
141	26	45	-		
141	27	45	-		
141	28	45	-		
141	29	45	-		
141	30	45	-		
141	31	45	-		
141	32	45	-		
141	33	45	-		
141	34	45	-		
141	35	45	-		
141	36	45	-		
141	37	45	-		
141	38	45	-		
141	39	45	-		
141	40	45	-		
141	41	45	-		
141	42	45	-		
141	43	45	-		
141	44	45	-		
141	45	45	-		
141	46	45	-		
141	47	45	-		
141	48	45	-		
141	49	45	-		
141	50	45	-		
141	51	45	-		
141	52	45	-		
141	53	45	-		
141	54	45	-		
141	55	45	-		
141	56	45	-		
141	57	45	-		
141	58	45	-		
141	59	45	-		
141	60	45	-		
141	61	45	-		
141	62	45	-		
141	63	45	-		
141	64	45	-		
141	65	45	-		
141	66	45	-		
141	67	45	-		
141	68	45	-		
141	69	45	-		
141	70	45	-		
141	71	45	-		
141	72	45	-		
141	73	45	-		
141	74	45	-		
141	75	45	-		
141	76	45	-		
141	77	45	-		
141	78	45	-		
141	79	45	-		
141	80	45	-		
141	81	45	-		
141	82	45	-		
141	83	45	-		
141	84	45	-		
141	85	45	-		
141	86	45	-		
141	87	45	-		
141	88	45	-		
141	89	45	-		
141	90	45	-		
141	91	45	-		
141	92	45	-		
141	93	45	-		
141	94	45	-		
141	95	45	-		
141	96	45	-		
141	97	45	-		
141	98	45	-		
141	99	45	-		
141	100	45	-		
142	101	TT_EOL	N/P		
142	0	TT_WORD	All		
142	1	58	:		
142	2	TT_NUMBER	13.1		
142	3	TT_NUMBER	8.9		
142	4	TT_NUMBER	21.4		
142	5	TT_NUMBER	15.1		
142	6	TT_NUMBER	12		
142	7	TT_NUMBER	6.1		
142	8	TT_NUMBER	17.6		
142	9	TT_NUMBER	9.7		
143	10	TT_EOL	N/P		
143	0	TT_WORD	Old		
143	1	58	:		
143	2	TT_NUMBER	12.5		
143	3	TT_NUMBER	8.9		
143	4	TT_NUMBER	21.2		
143	5	TT_NUMBER	15.9		
143	6	TT_NUMBER	11.5		
143	7	TT_NUMBER	6.3		
143	8	TT_NUMBER	17.9		
143	9	TT_NUMBER	11		
144	10	TT_EOL	N/P		
144	0	TT_WORD	Other		
144	1	58	:		
144	2	TT_NUMBER	16.6		
144	3	TT_NUMBER	11.4		
144	4	TT_NUMBER	26.8		
144	5	TT_NUMBER	17.9		
144	6	TT_NUMBER	16.5		
144	7	TT_NUMBER	8.7		
144	8	TT_NUMBER	25.2		
144	9	TT_NUMBER	13.2		
145	10	TT_EOL	N/P		
146	0	TT_EOL	N/P		
146	0	TT_WORD	CORN		
146	1	TT_WORD	CONSECUTIVE		
146	2	TT_WORD	CSO		
146	3	45	-		
146	4	TT_WORD	CHICAGO		
146	5	TT_WORD	BOARD		
146	6	TT_WORD	OF		
146	7	TT_WORD	TRADE		
146	8	TT_WORD	Code-00260B		
147	9	TT_EOL	N/P		
147	0	TT_WORD	Disaggregated		
147	1	TT_WORD	Commitments		
147	2	TT_WORD	of		
147	3	TT_WORD	Traders		
147	4	45	-		
147	5	TT_WORD	Options		
147	6	TT_WORD	and		
147	7	TT_WORD	Futures		
147	8	TT_WORD	Combined		
147	9	44	","		
147	10	TT_WORD	May		
147	11	TT_NUMBER	2		
147	12	44	","		
147	13	TT_NUMBER	2023		
148	14	TT_EOL	N/P		
148	0	45	-		
148	1	45	-		
148	2	45	-		
148	3	45	-		
148	4	45	-		
148	5	45	-		
148	6	45	-		
148	7	45	-		
148	8	45	-		
148	9	45	-		
148	10	45	-		
148	11	45	-		
148	12	45	-		
148	13	45	-		
148	14	45	-		
148	15	45	-		
148	16	45	-		
148	17	45	-		
148	18	45	-		
148	19	45	-		
148	20	45	-		
148	21	45	-		
148	22	45	-		
148	23	45	-		
148	24	45	-		
148	25	45	-		
148	26	45	-		
148	27	45	-		
148	28	45	-		
148	29	45	-		
148	30	45	-		
148	31	45	-		
148	32	45	-		
148	33	45	-		
148	34	45	-		
148	35	45	-		
148	36	45	-		
148	37	45	-		
148	38	45	-		
148	39	45	-		
148	40	45	-		
148	41	45	-		
148	42	45	-		
148	43	45	-		
148	44	45	-		
148	45	45	-		
148	46	45	-		
148	47	45	-		
148	48	45	-		
148	49	45	-		
148	50	45	-		
148	51	45	-		
148	52	45	-		
148	53	45	-		
148	54	45	-		
148	55	45	-		
148	56	45	-		
148	57	45	-		
148	58	45	-		
148	59	45	-		
148	60	45	-		
148	61	45	-		
148	62	45	-		
148	63	45	-		
148	64	45	-		
148	65	45	-		
148	66	45	-		
148	67	45	-		
148	68	45	-		
148	69	45	-		
148	70	45	-		
148	71	45	-		
148	72	45	-		
148	73	45	-		
148	74	45	-		
148	75	45	-		
148	76	45	-		
148	77	45	-		
148	78	45	-		
148	79	45	-		
148	80	45	-		
148	81	45	-		
148	82	45	-		
148	83	45	-		
148	84	45	-		
148	85	45	-		
148	86	45	-		
148	87	45	-		
148	88	45	-		
148	89	45	-		
148	90	45	-		
148	91	45	-		
148	92	45	-		
148	93	45	-		
148	94	45	-		
148	95	45	-		
148	96	45	-		
148	97	45	-		
148	98	45	-		
148	99	45	-		
148	100	45	-		
148	101	45	-		
148	102	45	-		
148	103	45	-		
148	104	45	-		
148	105	45	-		
148	106	45	-		
148	107	45	-		
148	108	45	-		
148	109	45	-		
148	110	45	-		
148	111	45	-		
148	112	45	-		
148	113	45	-		
148	114	45	-		
148	115	45	-		
148	116	45	-		
148	117	45	-		
148	118	45	-		
148	119	45	-		
148	120	45	-		
148	121	45	-		
148	122	45	-		
148	123	45	-		
148	124	45	-		
148	125	45	-		
148	126	45	-		
148	127	45	-		
148	128	45	-		
148	129	45	-		
148	130	45	-		
148	131	45	-		
148	132	45	-		
148	133	45	-		
148	134	45	-		
148	135	45	-		
148	136	45	-		
148	137	45	-		
148	138	45	-		
148	139	45	-		
148	140	45	-		
148	141	45	-		
148	142	45	-		
148	143	45	-		
148	144	45	-		
148	145	45	-		
148	146	45	-		
148	147	45	-		
148	148	45	-		
148	149	45	-		
148	150	45	-		
148	151	45	-		
148	152	45	-		
148	153	45	-		
148	154	45	-		
148	155	45	-		
148	156	45	-		
149	157	TT_EOL	N/P		
149	0	58	:		
149	1	58	:		
149	2	TT_WORD	Reportable		
149	3	TT_WORD	Positions		
149	4	58	:		
149	5	TT_WORD	Nonreportable		
150	6	TT_EOL	N/P		
150	0	58	:		
150	1	58	:		
150	2	TT_WORD	Producer		
151	3	TT_EOL	N/P		
151	0	58	:		
151	1	TT_WORD	Open		
151	2	58	:		
151	3	TT_WORD	Processor		
152	4	TT_EOL	N/P		
152	0	58	:		
152	1	TT_WORD	Interest		
152	2	58	:		
152	3	TT_WORD	Long		
152	4	58	:		
152	5	TT_WORD	Short		
152	6	58	:		
152	7	TT_WORD	Long		
152	8	58	:		
152	9	TT_WORD	Short		
152	10	58	:		
152	11	TT_WORD	Spreading		
152	12	58	:		
152	13	TT_WORD	Long		
152	14	58	:		
152	15	TT_WORD	Short		
152	16	58	:		
152	17	TT_WORD	Spreading		
152	18	58	:		
152	19	TT_WORD	Long		
152	20	58	:		
152	21	TT_WORD	Short		
152	22	58	:		
152	23	TT_WORD	Spreading		
152	24	58	:		
152	25	TT_WORD	Long		
152	26	58	:		
152	27	TT_WORD	Short		
153	28	TT_EOL	N/P		
153	0	45	-		
153	1	45	-		
153	2	45	-		
153	3	45	-		
153	4	45	-		
153	5	45	-		
153	6	45	-		
153	7	45	-		
153	8	45	-		
153	9	45	-		
153	10	45	-		
153	11	45	-		
153	12	45	-		
153	13	45	-		
153	14	45	-		
153	15	45	-		
153	16	45	-		
153	17	45	-		
153	18	45	-		
153	19	45	-		
153	20	45	-		
153	21	45	-		
153	22	45	-		
153	23	45	-		
153	24	45	-		
153	25	45	-		
153	26	45	-		
153	27	45	-		
153	28	45	-		
153	29	45	-		
153	30	45	-		
153	31	45	-		
153	32	45	-		
153	33	45	-		
153	34	45	-		
153	35	45	-		
153	36	45	-		
153	37	45	-		
153	38	45	-		
153	39	45	-		
153	40	45	-		
153	41	45	-		
153	42	45	-		
153	43	45	-		
153	44	45	-		
153	45	45	-		
153	46	45	-		
153	47	45	-		
153	48	45	-		
153	49	45	-		
153	50	45	-		
153	51	45	-		
153	52	45	-		
153	53	45	-		
153	54	45	-		
153	55	45	-		
153	56	45	-		
153	57	45	-		
153	58	45	-		
153	59	45	-		
153	60	45	-		
153	61	45	-		
153	62	45	-		
153	63	45	-		
153	64	45	-		
153	65	45	-		
153	66	45	-		
153	67	45	-		
153	68	45	-		
153	69	45	-		
153	70	45	-		
153	71	45	-		
153	72	45	-		
153	73	45	-		
153	74	45	-		
153	75	45	-		
153	76	45	-		
153	77	45	-		
153	78	45	-		
153	79	45	-		
153	80	45	-		
153	81	45	-		
153	82	45	-		
153	83	45	-		
153	84	45	-		
153	85	45	-		
153	86	45	-		
153	87	45	-		
153	88	45	-		
153	89	45	-		
153	90	45	-		
153	91	45	-		
153	92	45	-		
153	93	45	-		
153	94	45	-		
153	95	45	-		
153	96	45	-		
153	97	45	-		
153	98	45	-		
153	99	45	-		
153	100	45	-		
153	101	45	-		
153	102	45	-		
153	103	45	-		
153	104	45	-		
153	105	45	-		
153	106	45	-		
153	107	45	-		
153	108	45	-		
153	109	45	-		
153	110	45	-		
153	111	45	-		
153	112	45	-		
153	113	45	-		
153	114	45	-		
153	115	45	-		
153	116	45	-		
153	117	45	-		
153	118	45	-		
153	119	45	-		
153	120	45	-		
153	121	45	-		
153	122	45	-		
153	123	45	-		
153	124	45	-		
153	125	45	-		
153	126	45	-		
153	127	45	-		
153	128	45	-		
153	129	45	-		
153	130	45	-		
153	131	45	-		
153	132	45	-		
153	133	45	-		
153	134	45	-		
153	135	45	-		
153	136	45	-		
153	137	45	-		
153	138	45	-		
153	139	45	-		
153	140	45	-		
153	141	45	-		
153	142	45	-		
153	143	45	-		
153	144	45	-		
153	145	45	-		
153	146	45	-		
153	147	45	-		
153	148	45	-		
153	149	45	-		
153	150	45	-		
153	151	45	-		
153	152	45	-		
153	153	45	-		
153	154	45	-		
153	155	45	-		
153	156	45	-		
154	157	TT_EOL	N/P		
154	0	58	:		
154	1	58	:		
154	2	40	(		
154	3	TT_WORD	CONTRACTS		
154	4	TT_WORD	OF		
154	5	TT_NUMBER	5		
154	6	44	","		
154	7	TT_NUMBER	0		
154	8	TT_WORD	BUSHELS		
154	9	41	)		
154	10	58	:		
155	11	TT_EOL	N/P		
155	0	58	:		
155	1	58	:		
155	2	TT_WORD	Positions		
155	3	58	:		
156	4	TT_EOL	N/P		
156	0	TT_WORD	All		
156	1	58	:		
156	2	TT_NUMBER	16		
156	3	44	","		
156	4	TT_NUMBER	42		
156	5	58	:		
156	6	TT_NUMBER	6		
156	7	44	","		
156	8	TT_NUMBER	158		
156	9	TT_NUMBER	1		
156	10	44	","		
156	11	TT_NUMBER	720		
156	12	TT_NUMBER	0		
156	13	TT_NUMBER	116		
156	14	TT_NUMBER	257		
156	15	TT_NUMBER	0		
156	16	TT_NUMBER	7		
156	17	TT_NUMBER	443		
156	18	TT_NUMBER	463		
156	19	TT_NUMBER	5		
156	20	44	","		
156	21	TT_NUMBER	555		
156	22	TT_NUMBER	7		
156	23	44	","		
156	24	TT_NUMBER	621		
156	25	58	:		
156	26	TT_NUMBER	1		
156	27	44	","		
156	28	TT_NUMBER	100		
156	29	TT_NUMBER	323		
157	30	TT_EOL	N/P		
157	0	TT_WORD	Old		
157	1	58	:		
157	2	TT_NUMBER	15		
157	3	44	","		
157	4	TT_NUMBER	515		
157	5	58	:		
157	6	TT_NUMBER	6		
157	7	44	","		
157	8	TT_NUMBER	158		
157	9	TT_NUMBER	1		
157	10	44	","		
157	11	TT_NUMBER	720		
157	12	TT_NUMBER	0		
157	13	TT_NUMBER	131		
157	14	TT_NUMBER	243		
157	15	TT_NUMBER	0		
157	16	TT_NUMBER	7		
157	17	TT_NUMBER	443		
157	18	TT_NUMBER	207		
157	19	TT_NUMBER	5		
157	20	44	","		
157	21	TT_NUMBER	156		
157	22	TT_NUMBER	7		
157	23	44	","		
157	24	TT_NUMBER	569		
157	25	58	:		
157	26	TT_NUMBER	895		
157	27	TT_NUMBER	246		
158	28	TT_EOL	N/P		
158	0	TT_WORD	Other		
158	1	58	:		
158	2	TT_NUMBER	527		
158	3	58	:		
158	4	TT_NUMBER	0		
158	5	TT_NUMBER	0		
158	6	TT_NUMBER	15		
158	7	TT_NUMBER	0		
158	8	TT_NUMBER	0		
158	9	TT_NUMBER	0		
158	10	TT_NUMBER	0		
158	11	TT_NUMBER	0		
158	12	TT_NUMBER	293		
158	13	TT_NUMBER	436		
158	14	TT_NUMBER	15		
158	15	58	:		
158	16	TT_NUMBER	205		
158	17	TT_NUMBER	77		
159	18	TT_EOL	N/P		
159	0	58	:		
159	1	58	:		
159	2	58	:		
160	3	TT_EOL	N/P		
160	0	58	:		
160	1	58	:		
160	2	TT_WORD	Changes		
160	3	TT_WORD	in		
160	4	TT_WORD	Commitments		
160	5	TT_WORD	from		
160	6	58	:		
160	7	TT_WORD	April		
160	8	TT_NUMBER	25		
160	9	44	","		
160	10	TT_NUMBER	2023		
160	11	58	:		
161	12	TT_EOL	N/P		
161	0	58	:		
161	1	TT_NUMBER	0		
161	2	58	:		
161	3	TT_NUMBER	0		
161	4	TT_NUMBER	0		
161	5	TT_NUMBER	0		
161	6	TT_NUMBER	0		
161	7	TT_NUMBER	0		
161	8	TT_NUMBER	0		
161	9	TT_NUMBER	0		
161	10	TT_NUMBER	0		
161	11	TT_NUMBER	0		
161	12	TT_NUMBER	0		
161	13	TT_NUMBER	0		
161	14	58	:		
161	15	TT_NUMBER	0		
161	16	TT_NUMBER	0		
162	17	TT_EOL	N/P		
162	0	58	:		
162	1	58	:		
162	2	58	:		
163	3	TT_EOL	N/P		
163	0	58	:		
163	1	58	:		
163	2	TT_WORD	Percent		
163	3	TT_WORD	of		
163	4	TT_WORD	Open		
163	5	TT_WORD	Interest		
163	6	TT_WORD	Represented		
163	7	TT_WORD	by		
163	8	TT_WORD	Each		
163	9	TT_WORD	Category		
163	10	TT_WORD	of		
163	11	TT_WORD	Trader		
163	12	58	:		
164	13	TT_EOL	N/P		
164	0	TT_WORD	All		
164	1	58	:		
164	2	TT_NUMBER	100		
164	3	58	:		
164	4	TT_NUMBER	38.4		
164	5	TT_NUMBER	10.7		
164	6	TT_NUMBER	0		
164	7	TT_NUMBER	0.7		
164	8	TT_NUMBER	1.6		
164	9	TT_NUMBER	0		
164	10	TT_NUMBER	0		
164	11	TT_NUMBER	2.8		
164	12	TT_NUMBER	2.9		
164	13	TT_NUMBER	34.6		
164	14	TT_NUMBER	47.5		
164	15	58	:		
164	16	TT_NUMBER	6.9		
164	17	TT_NUMBER	2		
165	18	TT_EOL	N/P		
165	0	TT_WORD	Old		
165	1	58	:		
165	2	TT_NUMBER	100		
165	3	58	:		
165	4	TT_NUMBER	39.7		
165	5	TT_NUMBER	11.1		
165	6	TT_NUMBER	0		
165	7	TT_NUMBER	0.8		
165	8	TT_NUMBER	1.6		
165	9	TT_NUMBER	0		
165	10	TT_NUMBER	0		
165	11	TT_NUMBER	2.9		
165	12	TT_NUMBER	1.3		
165	13	TT_NUMBER	33.2		
165	14	TT_NUMBER	48.8		
165	15	58	:		
165	16	TT_NUMBER	5.8		
165	17	TT_NUMBER	1.6		
166	18	TT_EOL	N/P		
166	0	TT_WORD	Other		
166	1	58	:		
166	2	TT_NUMBER	100		
166	3	58	:		
166	4	TT_NUMBER	0		
166	5	TT_NUMBER	0		
166	6	TT_NUMBER	2.8		
166	7	TT_NUMBER	0		
166	8	TT_NUMBER	0		
166	9	TT_NUMBER	0		
166	10	TT_NUMBER	0		
166	11	TT_NUMBER	0		
166	12	TT_NUMBER	55.6		
166	13	TT_NUMBER	82.6		
166	14	TT_NUMBER	2.8		
166	15	58	:		
166	16	TT_NUMBER	38.9		
166	17	TT_NUMBER	14.6		
167	18	TT_EOL	N/P		
167	0	58	:		
167	1	58	:		
